flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
111.42.182.41:443->172.20.92.191:60133, 知乎app,236,159616,1448,0.003002
111.42.182.41:443->172.20.92.191:60133, 知乎app,237,160485,869,0.007998
111.42.182.41:443->172.20.92.191:60133, 知乎app,238,161933,1448,0.039272
111.42.182.41:443->172.20.92.191:60133, 知乎app,239,161987,54,0.001998
111.42.182.41:443->172.20.92.191:60133, 知乎app,240,163435,1448,0.003
111.42.182.41:443->172.20.92.191:60133, 知乎app,241,164883,1448,0.003
111.42.182.41:443->172.20.92.191:60133, 知乎app,242,166331,1448,0.003001
111.42.182.41:443->172.20.92.191:60133, 知乎app,243,167779,1448,0.003
111.42.182.41:443->172.20.92.191:60133, 知乎app,244,167833,54,0.004
111.42.182.41:443->172.20.92.191:60133, 知乎app,245,169281,1448,0.006
111.42.182.41:443->172.20.92.191:60133, 知乎app,246,170729,1448,0.002999
111.42.182.41:443->172.20.92.191:60133, 知乎app,247,172177,1448,0.003
111.42.182.41:443->172.20.92.191:60133, 知乎app,248,173625,1448,0.003002
111.42.182.41:443->172.20.92.191:60133, 知乎app,249,173679,54,0.001997
111.42.182.41:443->172.20.92.191:60133, 知乎app,250,175127,1448,0.003001
111.42.182.41:443->172.20.92.191:60133, 知乎app,251,176575,1448,0.001999
111.42.182.41:443->172.20.92.191:60133, 知乎app,252,178023,1448,0.014001
111.42.182.41:443->172.20.92.191:60133, 知乎app,253,179471,1448,0.004001
111.42.182.41:443->172.20.92.191:60133, 知乎app,254,179525,54,0.001999
111.42.182.41:443->172.20.92.191:60133, 知乎app,255,180973,1448,0.003
120.201.244.38:443->172.20.92.191:60119, 知乎app,256,181039,66,0.148271
120.201.244.38:443->172.20.92.191:60119, 知乎app,257,181631,592,0.002998
