flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,328,153997,172,0.003001
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,329,154051,54,0.002
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,330,154231,180,0.018571
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,331,154384,153,0.002
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,332,154852,468,0.002002
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,333,155639,787,0.237084
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,334,156576,937,0.223633
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,335,156636,60,0.022553
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,336,156696,60,0.219189
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,337,156756,60,0.002
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,338,156816,60,0.002
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,339,157128,312,0.002
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,340,157182,54,0.146186
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,341,157236,54,0.070831
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,342,157711,475,0.204478
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,343,157829,118,0.002
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,344,158596,767,0.079563
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,345,158688,92,0.001998
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,346,158748,60,0.060194
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,347,158802,54,0.092194
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,348,158974,172,0.294658
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,349,159753,779,0.009999
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,350,159925,172,0.002
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,351,160264,339,3.236504
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,352,160419,155,0.945736
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,353,161198,779,0.006
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,354,161258,60,0.004
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,355,161312,54,0.012002
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,356,162176,864,0.014998
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,357,163098,922,0.022998
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,358,163152,54,0.012002
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,359,163206,54,0.016001
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,360,163636,430,0.005999
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,361,163729,93,0.006004
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,362,163783,54,0.009997
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,363,165231,1448,0.018
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,364,165320,89,0.003
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,365,166768,1448,0.003
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,366,168216,1448,0.004001
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,367,168270,54,0.001999
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,368,169718,1448,0.004
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,369,171024,1306,0.004
111.31.33.20:443->172.20.92.191:62700,哔哩哔哩,370,171078,54,0.001999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,371,172018,940,0.214071
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,372,172206,188,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,373,173654,1448,0.002999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,374,175102,1448,0.003001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,375,175282,180,0.003001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,376,175470,188,0.003
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,377,176918,1448,0.002999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,378,178366,1448,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,379,179814,1448,0.003
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,380,181262,1448,0.001999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,381,182498,1236,0.006
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,382,182686,188,0.003002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,383,183727,1041,0.002112
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,384,183915,188,0.002888
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,385,185363,1448,0.002999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,386,186134,771,0.003
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,387,187582,1448,0.003001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,388,189030,1448,0.002549
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,389,190478,1448,0.003006
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,390,191926,1448,0.001999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,391,192553,627,0.006001
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,392,192761,208,0.153557
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,393,192821,60,0.004001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,394,192881,60,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,395,192941,60,0.002001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,396,193001,60,0.001998
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,397,193061,60,0.002013
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,398,193121,60,0.001988
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,399,193181,60,0.001001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,400,193241,60,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,401,193301,60,0.002001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,402,193367,66,0.002997
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,403,194815,1448,0.002001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,404,196263,1448,0.002998
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,405,197711,1448,0.003001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,406,197777,66,0.001999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,407,197843,66,0.002001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,408,197909,66,0.002001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,409,197975,66,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,410,199423,1448,0.003
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,411,199843,420,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,412,199909,66,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,413,199975,66,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,414,200041,66,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,415,200107,66,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,416,200167,60,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,417,200916,749,0.002001
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,418,201590,674,0.056001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,419,201871,281,0.005001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,420,201956,85,0.001999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,421,202180,224,0.002001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,422,202265,85,0.001999
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,423,202459,194,0.182558
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,424,203907,1448,0.003001
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,425,205355,1448,0.001998
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,426,206803,1448,0.003002
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,427,208251,1448,0.002998
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,428,209657,1406,0.006999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,429,209881,224,0.022002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,430,209966,85,0.001999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,431,210191,225,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,432,210276,85,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,433,210330,54,0.001999
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,434,210502,172,0.043
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,435,210726,224,0.007001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,436,210811,85,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,437,211563,752,0.003001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,438,212375,812,0.001998
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,439,212435,60,0.027002
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,440,212531,96,0.001999
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,441,212591,60,0.001
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,442,212651,60,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,443,213114,463,0.010001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,444,213232,118,0.003
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,445,213286,54,0.003999
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,446,213340,54,0.013
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,447,213564,224,0.008
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,448,213649,85,0.002002
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,449,214428,779,0.037999
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,450,214488,60,0.01
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,451,214548,60,0.005999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,452,214998,450,0.001998
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,453,215083,85,0.002001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,454,215495,412,0.004004
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,455,215613,118,0.003645
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,456,215667,54,0.003533
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,457,216461,794,0.020182
111.31.33.21:443->172.20.92.191:62751,哔哩哔哩,458,216515,54,0.025182
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,459,216569,54,0.004999
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,460,216954,385,0.006001
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,461,217014,60,0.088175
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,462,217074,60,0.002
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,463,218522,1448,0.004
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,464,218576,54,0.002999
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,465,220024,1448,0.003
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,466,221472,1448,0.011
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,467,221644,172,0.003
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,468,221698,54,0.002
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,469,221878,180,0.005001
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,470,222031,153,0.00215
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,471,223443,1412,0.002007
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,472,223875,432,0.002
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,473,223935,60,0.005
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,474,224247,312,0.001999
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,475,224307,60,0.002001
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,476,224367,60,0.002002
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,477,224427,60,0.001999
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,478,224481,54,0.005
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,479,225415,934,0.003999
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,480,225507,92,0.003002
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,481,225567,60,0.003998
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,482,225707,140,0.640139
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,483,227155,1448,0.20233
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,484,228603,1448,0.002998
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,485,230051,1448,0.003002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,486,231197,1146,0.004998
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,487,231368,171,0.20733
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,488,232816,1448,0.003
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,489,234264,1448,0.003001
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,490,235712,1448,0.001999
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,491,237160,1448,0.003
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,492,237450,290,0.005001
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,493,237510,60,0.034
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,494,237570,60,0.021002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,495,237630,60,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,496,237690,60,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,497,237750,60,0.002
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,498,237810,60,0.011
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,499,237906,96,0.001999
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,500,237966,60,0.002001
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,501,238026,60,0.002
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,502,238086,60,0.001
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,503,238146,60,0.002001
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,504,238206,60,0.001999
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,505,238260,54,0.002
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,506,238859,599,0.023998
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,507,239019,160,0.073
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,508,239422,403,0.003
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,509,239890,468,0.023999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,510,240008,118,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,511,240097,89,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,512,240157,60,0.002
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,513,240952,795,0.017
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,514,241012,60,0.011998
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,515,241072,60,0.002002
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,516,241168,96,0.001998
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,517,241222,54,0.023001
111.31.33.19:443->172.20.92.191:62780,哔哩哔哩,518,241276,54,0.010001
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,519,241330,54,0.006
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,520,242038,708,0.002001
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,521,242092,54,0.002004
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,522,242279,187,0.022999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,523,242974,695,0.002001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,524,244009,1035,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,525,244197,188,0.001999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,526,245645,1448,0.003
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,527,245861,216,0.002999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,528,246680,819,0.003
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,529,246740,60,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,530,246800,60,0.001002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,531,246860,60,0.001999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,532,247141,281,0.003999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,533,247226,85,0.002002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,534,248674,1448,0.002999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,535,249097,423,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,536,249182,85,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,537,249248,66,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,538,250696,1448,0.003999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,539,250762,66,0.003
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,540,250975,213,0.003999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,541,251093,118,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,542,251147,54,0.002001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,543,251412,265,0.002001
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,544,251530,118,0.001999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,545,251584,54,0.004001
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,546,251717,133,0.089002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,547,252791,1074,0.020999
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,548,252851,60,0.002001
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,549,252911,60,0.007999
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,550,253599,688,0.006
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,551,253749,150,0.096997
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,552,254181,432,0.002
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,553,254462,281,0.015
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,554,254547,85,0.002
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,555,254643,96,0.006001
111.31.33.18:443->172.20.92.191:62817,哔哩哔哩,556,254697,54,0.013
111.40.179.216:443->172.20.92.191:62650,哔哩哔哩,557,254751,54,0.01
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,558,254811,60,0.009999
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,559,254865,54,0.002
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,560,255649,784,0.002
111.31.33.20:443->172.20.92.191:62846,哔哩哔哩,561,255703,54,0.002
