flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
111.6.56.83:443->172.20.92.191:59849,知乎,1110,1077565,1448,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,1111,1079013,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,1112,1079087,74,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1113,1080535,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1114,1081983,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,1115,1082057,74,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1116,1083505,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,1117,1084953,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1118,1085027,74,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1119,1086475,1448,0.06748
111.6.56.83:443->172.20.92.191:59849,知乎,1120,1087923,1448,0.003005
111.6.56.83:443->172.20.92.191:59849,知乎,1121,1087997,74,0.002995
111.6.56.83:443->172.20.92.191:59849,知乎,1122,1089445,1448,0.003004
111.6.56.83:443->172.20.92.191:59849,知乎,1123,1090893,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1124,1092341,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1125,1093789,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1126,1095237,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1127,1096685,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,1128,1098133,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1129,1099581,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,1130,1101029,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,1131,1102477,1448,0.015998
111.6.56.83:443->172.20.92.191:59849,知乎,1132,1103925,1448,0.00249
111.6.56.83:443->172.20.92.191:59849,知乎,1133,1103999,74,0.017008
111.6.56.83:443->172.20.92.191:59849,知乎,1134,1104081,82,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1135,1104155,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1136,1105603,1448,0.019262
111.6.56.83:443->172.20.92.191:59849,知乎,1137,1107051,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,1138,1108499,1448,0.002996
111.6.56.83:443->172.20.92.191:59849,知乎,1139,1109947,1448,0.003554
111.6.56.83:443->172.20.92.191:59849,知乎,1140,1111395,1448,0.002007
111.6.56.83:443->172.20.92.191:59849,知乎,1141,1112346,951,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,1142,1112420,74,0.013
111.6.56.83:443->172.20.92.191:59849,知乎,1143,1112486,66,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1144,1112560,74,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1145,1112626,66,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,1146,1112692,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1147,1112752,60,0.565959
111.6.56.83:443->172.20.92.191:59849,知乎,1148,1112826,74,0.00956
111.6.56.83:443->172.20.92.191:59849,知乎,1149,1112886,60,0.033308
111.6.56.83:443->172.20.92.191:59849,知乎,1150,1112960,74,0.017996
111.6.56.83:443->172.20.92.191:59849,知乎,1151,1113020,60,0.071612
111.6.56.83:443->172.20.92.191:59849,知乎,1152,1113094,74,0.004565
111.6.56.83:443->172.20.92.191:59849,知乎,1153,1114542,1448,0.052012
111.6.56.83:443->172.20.92.191:59849,知乎,1154,1115990,1448,0.004998
111.6.56.83:443->172.20.92.191:59849,知乎,1155,1116044,54,0.109596
111.6.56.83:443->172.20.92.191:59849,知乎,1156,1116104,60,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,1157,1116170,66,0.013552
111.6.56.83:443->172.20.92.191:59849,知乎,1158,1116230,60,0.086556
111.6.56.83:443->172.20.92.191:59849,知乎,1159,1116296,66,0.002
172.20.92.191:59813->36.131.201.71:443,知乎,1160,1116350,54,7.317098
172.20.92.191:59813->36.131.201.71:443,知乎,1161,1116410,60,0.355592
172.20.92.191:59813->36.131.201.71:443,知乎,1162,1116464,54,0.005999
111.6.56.83:443->172.20.92.191:59849,知乎,1163,1116639,175,1.948303
111.6.56.83:443->172.20.92.191:59849,知乎,1164,1116821,182,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1165,1116974,153,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1166,1117034,60,0.711876
111.6.56.83:443->172.20.92.191:59849,知乎,1167,1117094,60,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1168,1117154,60,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1169,1117507,353,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1170,1117825,318,0.125549
111.6.56.83:443->172.20.92.191:59849,知乎,1171,1119273,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1172,1119327,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1173,1120775,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1174,1122223,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1175,1122289,66,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1176,1123737,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1177,1125185,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1178,1125239,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1179,1126687,1448,0.007999
111.6.56.83:443->172.20.92.191:59849,知乎,1180,1128135,1448,0.004002
111.6.56.83:443->172.20.92.191:59849,知乎,1181,1128189,54,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1182,1129637,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1183,1131085,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1184,1132533,1448,0.007001
111.6.56.83:443->172.20.92.191:59849,知乎,1185,1133981,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1186,1134035,54,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1187,1135483,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1188,1136931,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1189,1136997,66,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,1190,1138445,1448,0.006002
111.6.56.83:443->172.20.92.191:59849,知乎,1191,1139893,1448,0.005
111.6.56.83:443->172.20.92.191:59849,知乎,1192,1139947,54,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1193,1141395,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1194,1142530,1135,0.006
111.6.56.83:443->172.20.92.191:59849,知乎,1195,1142584,54,0.007
111.6.56.83:443->172.20.92.191:59849,知乎,1196,1142644,60,0.221
111.6.56.83:443->172.20.92.191:59849,知乎,1197,1142710,66,0.029
111.6.56.83:443->172.20.92.191:59849,知乎,1198,1142770,60,0.093999
111.6.56.83:443->172.20.92.191:59849,知乎,1199,1142836,66,0.015
120.221.238.133:443->172.20.92.191:60023,知乎,1200,1143315,479,0.007997
111.6.56.83:443->172.20.92.191:59849,知乎,1201,1143375,60,0.372747
111.6.56.83:443->172.20.92.191:59849,知乎,1202,1143441,66,0.01
120.221.238.133:443->172.20.92.191:60023,知乎,1203,1143501,60,0.628359
120.221.238.133:443->172.20.92.191:60023,知乎,1204,1143561,60,0.003002
120.221.238.133:443->172.20.92.191:60023,知乎,1205,1145009,1448,0.004999
120.221.238.133:443->172.20.92.191:60023,知乎,1206,1146457,1448,0.004001
120.221.238.133:443->172.20.92.191:60023,知乎,1207,1146511,54,0.003998
120.221.238.133:443->172.20.92.191:60023,知乎,1208,1147873,1362,0.003001
120.221.238.133:443->172.20.92.191:60023,知乎,1209,1147927,54,0.004
120.221.238.133:443->172.20.92.191:60023,知乎,1210,1148904,977,0.188682
120.221.238.133:443->172.20.92.191:60023,知乎,1211,1149038,134,0.003
120.221.238.133:443->172.20.92.191:60023,知乎,1212,1149184,146,0.002001
120.221.238.133:443->172.20.92.191:60023,知乎,1213,1149691,507,0.004
120.221.238.133:443->172.20.92.191:60023,知乎,1214,1149832,141,0.003
120.221.238.133:443->172.20.92.191:60023,知乎,1215,1150021,189,0.004
120.221.238.133:443->172.20.92.191:60023,知乎,1216,1150173,152,0.003002
120.221.238.133:443->172.20.92.191:60023,知乎,1217,1150315,142,0.002999
120.221.238.133:443->172.20.92.191:60023,知乎,1218,1150468,153,0.002999
120.221.238.133:443->172.20.92.191:60023,知乎,1219,1150528,60,0.657805
120.221.238.133:443->172.20.92.191:60023,知乎,1220,1150594,66,0.003001
120.221.238.133:443->172.20.92.191:60023,知乎,1221,1150654,60,0.033
120.221.238.133:443->172.20.92.191:60023,知乎,1222,1150979,325,0.002
120.221.238.133:443->172.20.92.191:60023,知乎,1223,1151304,325,0.003
120.221.238.133:443->172.20.92.191:60023,知乎,1224,1151364,60,0.019
120.221.238.133:443->172.20.92.191:60023,知乎,1225,1151473,109,0.002
120.221.238.133:443->172.20.92.191:60023,知乎,1226,1151533,60,0.002
120.221.238.133:443->172.20.92.191:60023,知乎,1227,1151622,89,0.003001
120.221.238.133:443->172.20.92.191:60023,知乎,1228,1151682,60,0.002
120.221.238.133:443->172.20.92.191:60023,知乎,1229,1151767,85,0.003
120.221.238.133:443->172.20.92.191:60023,知乎,1230,1151833,66,0.002001
120.221.238.133:443->172.20.92.191:60023,知乎,1231,1151893,60,0.002
120.221.238.133:443->172.20.92.191:60023,知乎,1232,1151947,54,0.002
120.221.238.133:443->172.20.92.191:60023,知乎,1233,1152032,85,0.005
120.221.238.133:443->172.20.92.191:60023,知乎,1234,1152092,60,0.122049
120.221.238.133:443->172.20.92.191:60023,知乎,1235,1152158,66,0.001997
120.221.238.133:443->172.20.92.191:60023,知乎,1236,1152218,60,0.130069
120.221.238.133:443->172.20.92.191:60023,知乎,1237,1153136,918,0.050997
120.221.238.133:443->172.20.92.191:60023,知乎,1238,1153471,335,0.024
120.221.238.133:443->172.20.92.191:60023,知乎,1239,1154047,576,0.003
120.221.238.133:443->172.20.92.191:60023,知乎,1240,1154280,233,0.002001
120.221.238.133:443->172.20.92.191:60023,知乎,1241,1154765,485,0.002998
120.221.238.133:443->172.20.92.191:60023,知乎,1242,1155050,285,0.002001
120.221.238.133:443->172.20.92.191:60023,知乎,1243,1155104,54,0.002002
120.221.238.133:443->172.20.92.191:60023,知乎,1244,1155164,60,0.061
120.221.238.133:443->172.20.92.191:60023,知乎,1245,1155230,66,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1246,1155645,415,0.006998
120.221.238.133:443->172.20.92.191:60023,知乎,1247,1155705,60,0.129997
120.221.238.133:443->172.20.92.191:60023,知乎,1248,1155771,66,0.003
172.20.92.191:60068->36.131.221.74:443,知乎,1249,1155831,60,0.123
172.20.92.191:60068->36.131.221.74:443,知乎,1250,1155891,60,0.002001
172.20.92.191:60068->36.131.221.74:443,知乎,1251,1157339,1448,0.003999
172.20.92.191:60068->36.131.221.74:443,知乎,1252,1157393,54,0.002001
172.20.92.191:60068->36.131.221.74:443,知乎,1253,1158841,1448,0.003
172.20.92.191:60068->36.131.221.74:443,知乎,1254,1160203,1362,0.002998
172.20.92.191:60068->36.131.221.74:443,知乎,1255,1160257,54,0.006003
172.20.92.191:60068->36.131.221.74:443,知乎,1256,1161234,977,0.006544
172.20.92.191:60068->36.131.221.74:443,知乎,1257,1161368,134,0.002003
172.20.92.191:60068->36.131.221.74:443,知乎,1258,1161514,146,0.002999
172.20.92.191:60068->36.131.221.74:443,知乎,1259,1162962,1448,0.002998
172.20.92.191:60068->36.131.221.74:443,知乎,1260,1163577,615,0.004004
172.20.92.191:60068->36.131.221.74:443,知乎,1261,1163721,144,0.001998
172.20.92.191:60068->36.131.221.74:443,知乎,1262,1163936,215,0.002999
172.20.92.191:60068->36.131.221.74:443,知乎,1263,1164146,210,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1264,1164350,204,0.003003
172.20.92.191:60068->36.131.221.74:443,知乎,1265,1164564,214,0.001997
172.20.92.191:60068->36.131.221.74:443,知乎,1266,1164720,156,0.002001
172.20.92.191:60068->36.131.221.74:443,知乎,1267,1164780,60,0.157831
172.20.92.191:60068->36.131.221.74:443,知乎,1268,1164840,60,0.014003
172.20.92.191:60068->36.131.221.74:443,知乎,1269,1164900,60,0.001998
172.20.92.191:60068->36.131.221.74:443,知乎,1270,1165225,325,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1271,1165550,325,0.003001
172.20.92.191:60068->36.131.221.74:443,知乎,1272,1165659,109,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1273,1165748,89,0.003
172.20.92.191:60068->36.131.221.74:443,知乎,1274,1165833,85,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1275,1165893,60,0.003
172.20.92.191:60068->36.131.221.74:443,知乎,1276,1165953,60,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1277,1166019,66,0.002999
172.20.92.191:60068->36.131.221.74:443,知乎,1278,1166073,54,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1279,1166133,60,0.002002
172.20.92.191:60068->36.131.221.74:443,知乎,1280,1166218,85,0.004999
120.221.238.133:443->172.20.92.191:60023,知乎,1281,1166364,146,0.29438
120.221.238.133:443->172.20.92.191:60023,知乎,1282,1166538,174,0.097626
120.221.238.133:443->172.20.92.191:60023,知乎,1283,1166717,179,0.003
172.20.92.191:60068->36.131.221.74:443,知乎,1284,1166777,60,0.136627
172.20.92.191:60068->36.131.221.74:443,知乎,1285,1166843,66,0.006
172.20.92.191:60068->36.131.221.74:443,知乎,1286,1166903,60,0.103008
172.20.92.191:60068->36.131.221.74:443,知乎,1287,1166969,66,0.004992
172.20.92.191:60068->36.131.221.74:443,知乎,1288,1167029,60,0.177999
172.20.92.191:60068->36.131.221.74:443,知乎,1289,1167089,60,0.007001
172.20.92.191:60068->36.131.221.74:443,知乎,1290,1167155,66,0.003999
120.221.238.133:443->172.20.92.191:60023,知乎,1291,1167221,66,0.403
120.221.238.133:443->172.20.92.191:60023,知乎,1292,1167287,66,0.002001
120.221.238.133:443->172.20.92.191:60023,知乎,1293,1167678,391,0.003269
120.92.107.6:443->172.20.92.191:60078,知乎,1294,1168309,631,0.007001
120.221.238.133:443->172.20.92.191:60023,知乎,1295,1168375,66,0.697445
172.20.92.191:60068->36.131.221.74:443,知乎,1296,1168923,548,0.832308
172.20.92.191:60068->36.131.221.74:443,知乎,1297,1168983,60,0.006999
172.20.92.191:60068->36.131.221.74:443,知乎,1298,1169043,60,0.002004
172.20.92.191:60068->36.131.221.74:443,知乎,1299,1169109,66,0.002996
172.20.92.191:60068->36.131.221.74:443,知乎,1300,1169175,66,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1301,1169235,60,0.027001
172.20.92.191:60068->36.131.221.74:443,知乎,1302,1169295,60,0.004999
172.20.92.191:60068->36.131.221.74:443,知乎,1303,1169635,340,0.002002
172.20.92.191:60068->36.131.221.74:443,知乎,1304,1169701,66,0.003002
172.20.92.191:60068->36.131.221.74:443,知乎,1305,1169767,66,0.001997
172.20.92.191:60068->36.131.221.74:443,知乎,1306,1169821,54,0.004001
172.20.92.191:60068->36.131.221.74:443,知乎,1307,1170521,700,0.002999
172.20.92.191:60068->36.131.221.74:443,知乎,1308,1170606,85,0.002003
120.92.107.6:443->172.20.92.191:60078,知乎,1309,1170666,60,0.723404
120.92.107.6:443->172.20.92.191:60078,知乎,1310,1170726,60,0.002002
120.92.107.6:443->172.20.92.191:60078,知乎,1311,1172174,1448,0.049999
120.92.107.6:443->172.20.92.191:60078,知乎,1312,1173622,1448,0.007
120.92.107.6:443->172.20.92.191:60078,知乎,1313,1174313,691,0.013
120.92.107.6:443->172.20.92.191:60078,知乎,1314,1174367,54,0.004
120.221.238.133:443->172.20.92.191:60023,知乎,1315,1174925,558,0.408114
120.221.238.133:443->172.20.92.191:60023,知乎,1316,1175767,842,0.002999
120.221.238.133:443->172.20.92.191:60023,知乎,1317,1176078,311,0.003002
120.221.238.133:443->172.20.92.191:60023,知乎,1318,1176138,60,0.002
120.221.238.133:443->172.20.92.191:60023,知乎,1319,1176204,66,0.003
120.92.107.6:443->172.20.92.191:60078,知乎,1320,1176343,139,0.134999
120.92.107.6:443->172.20.92.191:60078,知乎,1321,1176488,145,0.003001
120.92.107.6:443->172.20.92.191:60078,知乎,1322,1177038,550,0.005002
120.92.107.6:443->172.20.92.191:60078,知乎,1323,1177170,132,0.002003
120.92.107.6:443->172.20.92.191:60078,知乎,1324,1177302,132,0.002996
172.20.92.191:60068->36.131.221.74:443,知乎,1325,1177356,54,0.835697
120.221.238.133:443->172.20.92.191:60023,知乎,1326,1177416,60,0.545179
120.221.238.133:443->172.20.92.191:60023,知乎,1327,1177482,66,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1328,1177718,236,0.094003
172.20.92.191:60068->36.131.221.74:443,知乎,1329,1178348,630,0.002997
172.20.92.191:60068->36.131.221.74:443,知乎,1330,1179796,1448,0.003002
172.20.92.191:60068->36.131.221.74:443,知乎,1331,1180391,595,0.004
120.92.107.6:443->172.20.92.191:60078,知乎,1332,1180695,304,0.634181
120.92.107.6:443->172.20.92.191:60078,知乎,1333,1180819,124,0.003
120.92.107.6:443->172.20.92.191:60078,知乎,1334,1181352,533,0.027005
120.92.107.6:443->172.20.92.191:60078,知乎,1335,1181880,528,0.002
120.221.238.133:443->172.20.92.191:60023,知乎,1336,1181940,60,0.160002
120.221.238.133:443->172.20.92.191:60023,知乎,1337,1182006,66,0.003
120.92.107.6:443->172.20.92.191:60078,知乎,1338,1182060,54,0.015997
120.92.107.6:443->172.20.92.191:60078,知乎,1339,1182144,84,0.110508
120.92.107.6:443->172.20.92.191:60078,知乎,1340,1182672,528,0.102
172.20.92.191:60068->36.131.221.74:443,知乎,1341,1182732,60,0.6216
172.20.92.191:60068->36.131.221.74:443,知乎,1342,1182792,60,0.002002
172.20.92.191:60068->36.131.221.74:443,知乎,1343,1182852,60,0.001998
172.20.92.191:60068->36.131.221.74:443,知乎,1344,1182918,66,0.003
172.20.92.191:60068->36.131.221.74:443,知乎,1345,1182984,66,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1346,1183050,66,0.003002
172.20.92.191:60068->36.131.221.74:443,知乎,1347,1183110,60,0.001998
172.20.92.191:60068->36.131.221.74:443,知乎,1348,1183635,525,0.001999
172.20.92.191:60068->36.131.221.74:443,知乎,1349,1183740,105,0.003001
172.20.92.191:60068->36.131.221.74:443,知乎,1350,1184042,302,0.001999
172.20.92.191:60068->36.131.221.74:443,知乎,1351,1184374,332,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1352,1184434,60,0.004999
172.20.92.191:60068->36.131.221.74:443,知乎,1353,1184500,66,0.005001
172.20.92.191:60068->36.131.221.74:443,知乎,1354,1184566,66,0.004999
172.20.92.191:60068->36.131.221.74:443,知乎,1355,1184813,247,0.017001
172.20.92.191:60068->36.131.221.74:443,知乎,1356,1185504,691,0.003
172.20.92.191:60068->36.131.221.74:443,知乎,1357,1185589,85,0.001999
172.20.92.191:60068->36.131.221.74:443,知乎,1358,1185649,60,0.002003
172.20.92.191:60068->36.131.221.74:443,知乎,1359,1185715,66,0.008997
172.20.92.191:60068->36.131.221.74:443,知乎,1360,1186133,418,0.016001
172.20.92.191:60068->36.131.221.74:443,知乎,1361,1186230,97,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1362,1186284,54,0.007999
172.20.92.191:60068->36.131.221.74:443,知乎,1363,1186344,60,0.045002
172.20.92.191:60068->36.131.221.74:443,知乎,1364,1186404,60,0.001997
172.20.92.191:60068->36.131.221.74:443,知乎,1365,1186464,60,0.002
120.92.107.6:443->172.20.92.191:60078,知乎,1366,1186518,54,0.556648
172.20.92.191:60068->36.131.221.74:443,知乎,1367,1186578,60,0.199555
172.20.92.191:60068->36.131.221.74:443,知乎,1368,1187113,535,0.001998
172.20.92.191:60068->36.131.221.74:443,知乎,1369,1187200,87,0.001999
172.20.92.191:60068->36.131.221.74:443,知乎,1370,1187266,66,0.003001
120.92.107.6:443->172.20.92.191:60078,知乎,1371,1187628,362,0.118996
120.92.107.6:443->172.20.92.191:60078,知乎,1372,1188073,445,0.002001
120.92.107.6:443->172.20.92.191:60078,知乎,1373,1188210,137,0.01
120.92.107.6:443->172.20.92.191:60078,知乎,1374,1188725,515,0.003
120.92.107.6:443->172.20.92.191:60078,知乎,1375,1188862,137,0.002002
120.92.107.6:443->172.20.92.191:60078,知乎,1376,1189381,519,0.002998
120.92.107.6:443->172.20.92.191:60078,知乎,1377,1189441,60,0.047002
172.20.92.191:60068->36.131.221.74:443,知乎,1378,1189501,60,0.133999
172.20.92.191:60068->36.131.221.74:443,知乎,1379,1189567,66,0.008
120.221.238.133:443->172.20.92.191:60023,知乎,1380,1189773,206,1.116153
120.92.107.6:443->172.20.92.191:60078,知乎,1381,1189833,60,0.160998
120.92.107.6:443->172.20.92.191:60078,知乎,1382,1189893,60,0.001999
120.92.107.6:443->172.20.92.191:60078,知乎,1383,1190220,327,0.04427
120.221.238.133:443->172.20.92.191:60023,知乎,1384,1190350,130,0.05927
120.92.107.6:443->172.20.92.191:60078,知乎,1385,1190404,54,0.135001
172.20.92.191:60068->36.131.221.74:443,知乎,1386,1190935,531,0.276269
172.20.92.191:60068->36.131.221.74:443,知乎,1387,1192234,1299,0.002001
172.20.92.191:60068->36.131.221.74:443,知乎,1388,1192319,85,0.003001
172.20.92.191:60068->36.131.221.74:443,知乎,1389,1192614,295,0.001998
172.20.92.191:60068->36.131.221.74:443,知乎,1390,1193188,574,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1391,1193242,54,0.003
172.20.92.191:60068->36.131.221.74:443,知乎,1392,1193302,60,0.04151
172.20.92.191:60068->36.131.221.74:443,知乎,1393,1193368,66,0.005
120.221.238.133:443->172.20.92.191:60023,知乎,1394,1193428,60,0.218509
172.20.92.191:60068->36.131.221.74:443,知乎,1395,1193488,60,0.101567
172.20.92.191:60068->36.131.221.74:443,知乎,1396,1193554,66,0.007
120.221.238.133:443->172.20.92.191:60023,知乎,1397,1194256,702,0.087566
172.20.92.191:60068->36.131.221.74:443,知乎,1398,1194554,298,0.018999
120.92.107.6:443->172.20.92.191:60078,知乎,1399,1194691,137,0.197074
120.92.107.6:443->172.20.92.191:60078,知乎,1400,1195373,682,0.003
120.92.107.6:443->172.20.92.191:60078,知乎,1401,1195513,140,0.002
120.92.107.6:443->172.20.92.191:60078,知乎,1402,1196737,1224,0.003
120.221.238.133:443->172.20.92.191:60023,知乎,1403,1196791,54,0.034001
120.221.238.133:443->172.20.92.191:60023,知乎,1404,1197101,310,0.001999
172.20.92.191:60068->36.131.221.74:443,知乎,1405,1197161,60,0.027001
172.20.92.191:60068->36.131.221.74:443,知乎,1406,1197356,195,0.010999
120.221.238.133:443->172.20.92.191:60023,知乎,1407,1197416,60,0.015
120.221.238.133:443->172.20.92.191:60023,知乎,1408,1197482,66,0.002
120.92.107.6:443->172.20.92.191:60078,知乎,1409,1197548,66,0.033
120.92.107.6:443->172.20.92.191:60078,知乎,1410,1197614,66,0.002
120.92.107.6:443->172.20.92.191:60078,知乎,1411,1197680,66,0.002
120.92.107.6:443->172.20.92.191:60078,知乎,1412,1198992,1312,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1413,1199052,60,0.02
120.92.107.6:443->172.20.92.191:60078,知乎,1414,1199118,66,0.035
120.92.107.6:443->172.20.92.191:60078,知乎,1415,1199446,328,0.004
120.92.107.6:443->172.20.92.191:60078,知乎,1416,1199774,328,0.002
120.92.107.6:443->172.20.92.191:60078,知乎,1417,1200101,327,0.003
120.92.107.6:443->172.20.92.191:60078,知乎,1418,1200429,328,0.002
120.92.107.6:443->172.20.92.191:60078,知乎,1419,1200483,54,0.084844
172.20.92.191:60068->36.131.221.74:443,知乎,1420,1200751,268,0.252721
172.20.92.191:60068->36.131.221.74:443,知乎,1421,1201234,483,0.003001
172.20.92.191:60068->36.131.221.74:443,知乎,1422,1201294,60,0.004101
172.20.92.191:60068->36.131.221.74:443,知乎,1423,1201360,66,0.002412
172.20.92.191:60068->36.131.221.74:443,知乎,1424,1201842,482,0.008
172.20.92.191:60068->36.131.221.74:443,知乎,1425,1202278,436,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1426,1202332,54,0.011
120.92.107.6:443->172.20.92.191:60078,知乎,1427,1202466,134,0.661999
120.92.107.6:443->172.20.92.191:60078,知乎,1428,1202997,531,0.003001
120.92.107.6:443->172.20.92.191:60078,知乎,1429,1203134,137,0.002001
120.92.107.6:443->172.20.92.191:60078,知乎,1430,1203754,620,0.003012
120.92.107.6:443->172.20.92.191:60078,知乎,1431,1203814,60,0.085568
120.92.107.6:443->172.20.92.191:60078,知乎,1432,1203874,60,0.001999
120.92.107.6:443->172.20.92.191:60078,知乎,1433,1204202,328,0.202067
120.92.107.6:443->172.20.92.191:60078,知乎,1434,1204530,328,0.004999
120.92.107.6:443->172.20.92.191:60078,知乎,1435,1204584,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1436,1204639,55,21.331674
111.6.56.83:443->172.20.92.191:59849,知乎,1437,1204705,66,0.010001
120.221.238.133:443->172.20.92.191:60023,知乎,1438,1204760,55,16.163514
120.221.238.133:443->172.20.92.191:60023,知乎,1439,1204826,66,0.007
172.20.92.191:60068->36.131.221.74:443,知乎,1440,1204881,55,16.08772
172.20.92.191:60068->36.131.221.74:443,知乎,1441,1204947,66,0.005
120.92.107.6:443->172.20.92.191:60078,知乎,1442,1205002,55,15.534242
120.92.107.6:443->172.20.92.191:60078,知乎,1443,1205068,66,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1444,1205123,55,30.016974
111.6.56.83:443->172.20.92.191:59849,知乎,1445,1205189,66,0.004003
120.221.238.133:443->172.20.92.191:60023,知乎,1446,1205244,55,30.026062
120.221.238.133:443->172.20.92.191:60023,知乎,1447,1205310,66,0.223581
172.20.92.191:60068->36.131.221.74:443,知乎,1448,1205365,55,30.051202
172.20.92.191:60068->36.131.221.74:443,知乎,1449,1205431,66,0.006
120.92.107.6:443->172.20.92.191:60078,知乎,1450,1205486,55,30.039093
120.92.107.6:443->172.20.92.191:60078,知乎,1451,1205552,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1452,1205607,55,30.118661
111.6.56.83:443->172.20.92.191:59849,知乎,1453,1205673,66,0.003996
120.221.238.133:443->172.20.92.191:60023,知乎,1454,1205728,55,29.881412
120.221.238.133:443->172.20.92.191:60023,知乎,1455,1205794,66,0.009001
172.20.92.191:60068->36.131.221.74:443,知乎,1456,1205849,55,30.098331
172.20.92.191:60068->36.131.221.74:443,知乎,1457,1205915,66,0.005001
120.92.107.6:443->172.20.92.191:60078,知乎,1458,1205970,55,30.115436
120.92.107.6:443->172.20.92.191:60078,知乎,1459,1206036,66,0.001997
111.6.56.83:443->172.20.92.191:59849,知乎,1460,1206091,55,29.990361
111.6.56.83:443->172.20.92.191:59849,知乎,1461,1206157,66,0.002
120.221.238.133:443->172.20.92.191:60023,知乎,1462,1206212,55,30.010662
120.221.238.133:443->172.20.92.191:60023,知乎,1463,1206278,66,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1464,1206333,55,29.994758
172.20.92.191:60068->36.131.221.74:443,知乎,1465,1206399,66,0.020002
120.92.107.6:443->172.20.92.191:60078,知乎,1466,1206454,55,30.002026
120.92.107.6:443->172.20.92.191:60078,知乎,1467,1206520,66,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,1468,1206575,55,30.082914
